CodProvincia,Provincia,CodMunicipio,Municipio,Poblacion
44,Teruel,252,Villahermosa del Campo,99
44,Teruel,256,Villanueva del Rebollar de la Sierra,47
44,Teruel,257,Villar del Cobo,202
44,Teruel,258,Villar del Salz,79
44,Teruel,260,Villarluengo,200
44,Teruel,261,Villarquemado,904
44,Teruel,262,Villarroya de los Pinares,163
44,Teruel,263,Villastar,480
44,Teruel,264,Villel,347
44,Teruel,265,Vinaceite,308
44,Teruel,266,Visiedo,145
44,Teruel,267,Vivel del Río Martín,86
44,Teruel,268,"Zoma, La",22
45,Toledo,001,Ajofrín,2288
45,Toledo,002,Alameda de la Sagra,3511
45,Toledo,003,Albarreal de Tajo,743
45,Toledo,004,Alcabón,756
45,Toledo,005,Alcañizo,319
45,Toledo,006,Alcaudete de la Jara,2057
45,Toledo,007,Alcolea de Tajo,916
45,Toledo,008,Aldea en Cabo,218
45,Toledo,009,Aldeanueva de Barbarroya,650
45,Toledo,010,Aldeanueva de San Bartolomé,504
45,Toledo,011,Almendral de la Cañada,361
45,Toledo,012,Almonacid de Toledo,881
45,Toledo,013,Almorox,2444
45,Toledo,014,Añover de Tajo,5413
45,Toledo,015,Arcicóllar,822
45,Toledo,016,Argés,5712
45,Toledo,017,Azután,295
45,Toledo,018,Barcience,760
45,Toledo,019,Bargas,9874
45,Toledo,020,Belvís de la Jara,1788
45,Toledo,021,Borox,3556
45,Toledo,022,Buenaventura,490
45,Toledo,023,Burguillos de Toledo,2789
45,Toledo,024,Burujón,1446
45,Toledo,025,Cabañas de la Sagra,1932
45,Toledo,026,Cabañas de Yepes,305
45,Toledo,027,Cabezamesada,490
45,Toledo,028,Calera y Chozas,4738
45,Toledo,029,Caleruela,261
45,Toledo,030,Calzada de Oropesa,563
45,Toledo,031,Camarena,3862
45,Toledo,032,Camarenilla,605
45,Toledo,033,"Campillo de la Jara, El",446
45,Toledo,034,Camuñas,1886
45,Toledo,035,Cardiel de los Montes,390
45,Toledo,036,Carmena,839
45,Toledo,037,"Carpio de Tajo, El",2154
45,Toledo,038,Carranque,4473
45,Toledo,039,Carriches,301
45,Toledo,040,"Casar de Escalona, El",2175
45,Toledo,041,Casarrubios del Monte,5600
45,Toledo,042,Casasbuenas,210
45,Toledo,043,Castillo de Bayuela,1024
45,Toledo,045,Cazalegas,1852
45,Toledo,046,Cebolla,3862
45,Toledo,047,Cedillo del Condado,3426
45,Toledo,048,"Cerralbos, Los",459
45,Toledo,049,Cervera de los Montes,470
45,Toledo,050,Ciruelos,687
45,Toledo,051,Cobeja,2373
45,Toledo,052,Cobisa,4120
45,Toledo,053,Consuegra,10923
45,Toledo,054,Corral de Almaguer,6235
45,Toledo,055,Cuerva,1564
45,Toledo,056,Chozas de Canales,4104
45,Toledo,057,Chueca,270
45,Toledo,058,Domingo Pérez,492
45,Toledo,059,Dosbarrios,2362
45,Toledo,060,Erustes,245
45,Toledo,061,Escalona,3454
45,Toledo,062,Escalonilla,1546
45,Toledo,063,Espinoso del Rey,577
45,Toledo,064,Esquivias,5507
45,Toledo,065,"Estrella, La",305
45,Toledo,066,Fuensalida,11278
45,Toledo,067,Gálvez,3355
45,Toledo,068,Garciotum,182
45,Toledo,069,Gerindote,2425
45,Toledo,070,Guadamur,1847
45,Toledo,071,"Guardia, La",2317
45,Toledo,072,"Herencias, Las",840
45,Toledo,073,Herreruela de Oropesa,454
45,Toledo,074,Hinojosa de San Vicente,446
45,Toledo,075,Hontanar,200
45,Toledo,076,Hormigos,834
45,Toledo,077,Huecas,711
45,Toledo,078,Huerta de Valdecarábanos,1900
45,Toledo,079,"Iglesuela, La",441
45,Toledo,080,Illán de Vacas,2
45,Toledo,081,Illescas,24581
45,Toledo,082,Lagartera,1558
45,Toledo,083,Layos,589
45,Toledo,084,Lillo,3114
45,Toledo,085,Lominchar,2369
45,Toledo,086,Lucillos,656
45,Toledo,087,Madridejos,11206
45,Toledo,088,Magán,3087
45,Toledo,089,Malpica de Tajo,2091
45,Toledo,090,Manzaneque,446
45,Toledo,091,Maqueda,543
45,Toledo,092,Marjaliza,316
45,Toledo,093,Marrupe,175
45,Toledo,094,Mascaraque,523
45,Toledo,095,"Mata, La",1019
45,Toledo,096,Mazarambroz,1315
45,Toledo,097,Mejorada,1320
45,Toledo,098,Menasalbas,3117
45,Toledo,099,Méntrida,4987
45,Toledo,100,Mesegar de Tajo,237
45,Toledo,101,Miguel Esteban,5417
45,Toledo,102,Mocejón,5003
45,Toledo,103,Mohedas de la Jara,491
45,Toledo,104,Montearagón,555
45,Toledo,105,Montesclaros,455
45,Toledo,106,Mora,10466
45,Toledo,107,Nambroca,4298
45,Toledo,108,"Nava de Ricomalillo, La",635
45,Toledo,109,Navahermosa,4143
45,Toledo,110,Navalcán,2358
45,Toledo,111,Navalmoralejo,73
45,Toledo,112,"Navalmorales, Los",2872
45,Toledo,113,"Navalucillos, Los",2574
45,Toledo,114,Navamorcuende,683
45,Toledo,115,Noblejas,3670
45,Toledo,116,Noez,980
45,Toledo,117,Nombela,1021
45,Toledo,118,Novés,2950
45,Toledo,119,Numancia de la Sagra,4951
45,Toledo,120,Nuño Gómez,172
45,Toledo,121,Ocaña,11147
45,Toledo,122,Olías del Rey,7010
45,Toledo,123,Ontígola,4042
45,Toledo,124,Orgaz,2804
45,Toledo,125,Oropesa,2902
45,Toledo,126,Otero,381
45,Toledo,127,Palomeque,928
45,Toledo,128,Pantoja,3360
45,Toledo,129,Paredes de Escalona,159
45,Toledo,130,Parrillas,411
45,Toledo,131,Pelahustán,380
45,Toledo,132,Pepino,2643
45,Toledo,133,Polán,4034
45,Toledo,134,Portillo de Toledo,2263
45,Toledo,135,"Puebla de Almoradiel, La",5888
45,Toledo,136,"Puebla de Montalbán, La",8392
45,Toledo,137,"Pueblanueva, La",2394
45,Toledo,138,"Puente del Arzobispo, El",1407
45,Toledo,139,Puerto de San Vicente,245
45,Toledo,140,Pulgar,1696
45,Toledo,141,Quero,1311
45,Toledo,142,Quintanar de la Orden,13047
45,Toledo,143,Quismondo,1728
45,Toledo,144,"Real de San Vicente, El",1097
45,Toledo,145,Recas,4160
45,Toledo,146,Retamoso de la Jara,122
45,Toledo,147,Rielves,809
45,Toledo,148,Robledo del Mazo,364
45,Toledo,149,"Romeral, El",725
45,Toledo,150,San Bartolomé de las Abiertas,562
45,Toledo,151,San Martín de Montalbán,850
45,Toledo,152,San Martín de Pusa,847
45,Toledo,153,San Pablo de los Montes,2160
45,Toledo,154,San Román de los Montes,1855
45,Toledo,155,Santa Ana de Pusa,512
45,Toledo,156,Santa Cruz de la Zarza,4891
45,Toledo,157,Santa Cruz del Retamar,3095
45,Toledo,158,Santa Olalla,3465
45,Toledo,159,Sartajada,107
45,Toledo,160,Segurilla,1321
45,Toledo,161,Seseña,19109
45,Toledo,162,Sevilleja de la Jara,826
45,Toledo,163,Sonseca,11630
45,Toledo,164,Sotillo de las Palomas,207
45,Toledo,165,Talavera de la Reina,88755
45,Toledo,166,Tembleque,2327
45,Toledo,167,"Toboso, El",2140
45,Toledo,168,Toledo,84019
45,Toledo,169,Torralba de Oropesa,271
45,Toledo,170,Torrecilla de la Jara,293
45,Toledo,171,"Torre de Esteban Hambrán, La",1820
45,Toledo,172,Torrico,861
45,Toledo,173,Torrijos,13448
45,Toledo,174,Totanés,422
45,Toledo,175,Turleque,875
45,Toledo,176,Ugena,5260
45,Toledo,177,Urda,3056
45,Toledo,179,Valdeverdeja,719
45,Toledo,180,Valmojado,4216
45,Toledo,181,Velada,2860
45,Toledo,182,"Ventas con Peña Aguilera, Las",1301
45,Toledo,183,"Ventas de Retamosa, Las",3377
45,Toledo,184,"Ventas de San Julián, Las",214
45,Toledo,185,Villacañas,10515
45,Toledo,186,"Villa de Don Fadrique, La",4102
45,Toledo,187,Villafranca de los Caballeros,5373
45,Toledo,188,Villaluenga de la Sagra,4083
45,Toledo,189,Villamiel de Toledo,941
45,Toledo,190,Villaminaya,589
45,Toledo,191,Villamuelas,729
45,Toledo,192,Villanueva de Alcardete,3761
45,Toledo,193,Villanueva de Bogas,816
45,Toledo,194,Villarejo de Montalbán,71
45,Toledo,195,Villarrubia de Santiago,2799
45,Toledo,196,Villaseca de la Sagra,1890
45,Toledo,197,Villasequilla,2662
45,Toledo,198,Villatobas,2701
45,Toledo,199,"Viso de San Juan, El",3930
45,Toledo,200,"Yébenes, Los",6367
45,Toledo,201,Yeles,5069
45,Toledo,202,Yepes,5150
45,Toledo,203,Yuncler,3724
45,Toledo,204,Yunclillos,856
45,Toledo,205,Yuncos,10587
45,Toledo,901,Santo Domingo-Caudilla,1065
46,Valencia/València,001,Ademuz,1258
46,Valencia/València,002,Ador,1440
46,Valencia/València,003,Atzeneta d'Albaida,1229
46,Valencia/València,004,Agullent,2465
46,Valencia/València,005,Alaquàs,30202
46,Valencia/València,006,Albaida,6162
46,Valencia/València,007,Albal,15721
46,Valencia/València,008,Albalat de la Ribera,3545
46,Valencia/València,009,Albalat dels Sorells,3911
46,Valencia/València,010,Albalat dels Tarongers,1149
46,Valencia/València,011,Alberic,11288
46,Valencia/València,012,Alborache,1268
46,Valencia/València,013,Alboraya,23228
46,Valencia/València,014,Albuixech,3958
46,Valencia/València,015,Alcàsser,9544
46,Valencia/València,016,Alcàntera de Xúquer,1361
46,Valencia/València,017,Alzira,44941
46,Valencia/València,018,Alcublas,767
46,Valencia/València,019,"Alcúdia, l'",11437
46,Valencia/València,020,"Alcúdia de Crespins, l'",5304
46,Valencia/València,021,Aldaia,30874
46,Valencia/València,022,Alfafar,20852
46,Valencia/València,023,Alfauir,427
46,Valencia/València,024,Alfara de la Baronia,570
46,Valencia/València,025,Alfara del Patriarca,3182
46,Valencia/València,026,Alfarp,1579
46,Valencia/València,027,Alfarrasí,1303
46,Valencia/València,028,Algar de Palancia,555
46,Valencia/València,029,Algemesí,28358
46,Valencia/València,030,Algimia de Alfara,1048
46,Valencia/València,031,Alginet,13379
46,Valencia/València,032,Almàssera,7295
46,Valencia/València,033,Almiserà,314
46,Valencia/València,034,Almoines,2398
46,Valencia/València,035,Almussafes,8523
46,Valencia/València,036,Alpuente,754
46,Valencia/València,037,"Alqueria de la Comtessa, l'",1508
46,Valencia/València,038,Andilla,405
46,Valencia/València,039,Anna,2737
46,Valencia/València,040,Antella,1409
46,Valencia/València,041,Aras de los Olmos,420
46,Valencia/València,042,Aielo de Malferit,4743
46,Valencia/València,043,Aielo de Rugat,190
46,Valencia/València,044,Ayora,5441
46,Valencia/València,045,Barxeta,1637
46,Valencia/València,046,Barx,1335
46,Valencia/València,047,Bèlgida,721
46,Valencia/València,048,Bellreguard,4697
46,Valencia/València,049,Bellús,359
46,Valencia/València,050,Benagéber,217
46,Valencia/València,051,Benaguasil,11298
46,Valencia/València,052,Benavites,634
46,Valencia/València,053,Beneixida,705
46,Valencia/València,054,Benetússer,14999
46,Valencia/València,055,Beniarjó,1836
46,Valencia/València,056,Beniatjar,231
46,Valencia/València,057,Benicolet,679
46,Valencia/València,058,Benifairó de les Valls,2236
46,Valencia/València,059,Benifairó de la Valldigna,1646
46,Valencia/València,060,Benifaió,11965
46,Valencia/València,061,Beniflá,465
46,Valencia/València,062,Benigánim,6411
46,Valencia/València,063,Benimodo,2301
46,Valencia/València,064,Benimuslem,677
46,Valencia/València,065,Beniparrell,1980
46,Valencia/València,066,Benirredrà,1650
46,Valencia/València,067,Benisanó,2305
46,Valencia/València,068,Benissoda,414
46,Valencia/València,069,Benisuera,196
46,Valencia/València,070,Bétera,21868
46,Valencia/València,071,Bicorp,556
46,Valencia/València,072,Bocairent,4456
46,Valencia/València,073,Bolbaite,1489
46,Valencia/València,074,Bonrepòs i Mirambell,3454
46,Valencia/València,075,Bufali,184
46,Valencia/València,076,Bugarra,831
46,Valencia/València,077,Buñol,9927
46,Valencia/València,078,Burjassot,38175
46,Valencia/València,079,Calles,464
46,Valencia/València,080,Camporrobles,1402
46,Valencia/València,081,Canals,14024
46,Valencia/València,082,Canet d'En Berenguer,6014
46,Valencia/València,083,Carcaixent,20779
46,Valencia/València,084,Càrcer,2051
46,Valencia/València,085,Carlet,15296
46,Valencia/València,086,Carrícola,98
46,Valencia/València,087,Casas Altas,158
46,Valencia/València,088,Casas Bajas,221
46,Valencia/València,089,Casinos,2864
46,Valencia/València,090,Castelló de Rugat,2326
46,Valencia/València,091,Castellonet de la Conquesta,169
46,Valencia/València,092,Castielfabib,301
46,Valencia/València,093,Catadau,2766
46,Valencia/València,094,Catarroja,27697
46,Valencia/València,095,Caudete de las Fuentes,747
46,Valencia/València,096,Cerdà,407
46,Valencia/València,097,Cofrentes,1026
46,Valencia/València,098,Corbera,3304
46,Valencia/València,099,Cortes de Pallás,1000
46,Valencia/València,100,Cotes,388
46,Valencia/València,101,Quart de les Valls,1076
46,Valencia/València,102,Quart de Poblet,25292
46,Valencia/València,103,Quartell,1523
46,Valencia/València,104,Quatretonda,2468
46,Valencia/València,105,Cullera,22736
46,Valencia/València,106,Chelva,1627
46,Valencia/València,107,Chella,2776
46,Valencia/València,108,Chera,582
46,Valencia/València,109,Cheste,8615
46,Valencia/València,110,Xirivella,30213
46,Valencia/València,111,Chiva,15185
46,Valencia/València,112,Chulilla,718
46,Valencia/València,113,Daimús,3130
46,Valencia/València,114,Domeño,723
46,Valencia/València,115,Dos Aguas,496
46,Valencia/València,116,"Eliana, l'",17292
46,Valencia/València,117,Emperador,633
46,Valencia/València,118,Enguera,5903
46,Valencia/València,119,"Ènova, l'",974
46,Valencia/València,120,Estivella,1384
46,Valencia/València,121,Estubeny,125
46,Valencia/València,122,Faura,3602
46,Valencia/València,123,Favara,2456
46,Valencia/València,124,Fontanars dels Alforins,1020
46,Valencia/València,125,Fortaleny,1035
46,Valencia/València,126,Foios,7034
46,Valencia/València,127,"Font d'En Carròs, la",4083
46,Valencia/València,128,"Font de la Figuera, la",2223
46,Valencia/València,129,Fuenterrobles,719
46,Valencia/València,130,Gavarda,1123
46,Valencia/València,131,Gandia,79010
46,Valencia/València,132,Genovés,2865
46,Valencia/València,133,Gestalgar,737
46,Valencia/València,134,Gilet,3328
46,Valencia/València,135,Godella,13217
46,Valencia/València,136,Godelleta,3371
46,Valencia/València,137,"Granja de la Costera, la",387
46,Valencia/València,138,Guadasséquies,447
46,Valencia/València,139,Guadassuar,6115
46,Valencia/València,140,Guardamar de la Safor,497
46,Valencia/València,141,Higueruelas,509
46,Valencia/València,142,Jalance,975
46,Valencia/València,143,Xeraco,6230
46,Valencia/València,144,Jarafuel,824
46,Valencia/València,145,Xàtiva,29196
46,Valencia/València,146,Xeresa,2294
46,Valencia/València,147,Llíria,23542
46,Valencia/València,148,Loriguilla,1827
46,Valencia/València,149,Losa del Obispo,574
46,Valencia/València,150,Llutxent,2508
46,Valencia/València,151,Llocnou d'En Fenollet,920
46,Valencia/València,152,Llocnou de la Corona,165
46,Valencia/València,153,Llocnou de Sant Jeroni,583
46,Valencia/València,154,Llanera de Ranes,1143
46,Valencia/València,155,Llaurí,1333
46,Valencia/València,156,Llombai,2817
46,Valencia/València,157,"Llosa de Ranes, la",4066
46,Valencia/València,158,Macastre,1308
46,Valencia/València,159,Manises,31066
46,Valencia/València,160,Manuel,2546
46,Valencia/València,161,Marines,1850
46,Valencia/València,162,Massalavés,1640
46,Valencia/València,163,Massalfassar,2388
46,Valencia/València,164,Massamagrell,15550
46,Valencia/València,165,Massanassa,8809
46,Valencia/València,166,Meliana,10666
46,Valencia/València,167,Millares,451
46,Valencia/València,168,Miramar,2558
46,Valencia/València,169,Mislata,43800
46,Valencia/València,170,Mogente/Moixent,4737
46,Valencia/València,171,Moncada,21953
46,Valencia/València,172,Montserrat,7133
46,Valencia/València,173,Montaverner,1815
46,Valencia/València,174,Montesa,1353
46,Valencia/València,175,Montitxelvo/Montichelvo,676
46,Valencia/València,176,Montroy,2902
46,Valencia/València,177,Museros,6262
46,Valencia/València,178,Náquera,6009
46,Valencia/València,179,Navarrés,3354
46,Valencia/València,180,Novelé/Novetlè,874
46,Valencia/València,181,Oliva,28207
46,Valencia/València,182,Olocau,1647
46,Valencia/València,183,"Olleria, l'",8630
46,Valencia/València,184,Ontinyent,37140
46,Valencia/València,185,Otos,470
46,Valencia/València,186,Paiporta,24506
46,Valencia/València,187,Palma de Gandía,1819
46,Valencia/València,188,Palmera,1022
46,Valencia/València,189,"Palomar, el",595
46,Valencia/València,190,Paterna,67356
46,Valencia/València,191,Pedralba,2970
46,Valencia/València,192,Petrés,1019
46,Valencia/València,193,Picanya,11319
46,Valencia/València,194,Picassent,20265
46,Valencia/València,195,Piles,2877
46,Valencia/València,196,Pinet,178
46,Valencia/València,197,Polinyà de Xúquer,2540
46,Valencia/València,198,Potríes,1001
46,Valencia/València,199,"Pobla de Farnals, la",7677
46,Valencia/València,200,"Pobla del Duc, la",2547
46,Valencia/València,201,Puebla de San Miguel,77
46,Valencia/València,202,"Pobla de Vallbona, la",22197
46,Valencia/València,203,"Pobla Llarga, la",4618
46,Valencia/València,204,Puig,9030
46,Valencia/València,205,Puçol,19421
46,Valencia/València,206,Quesa,735
46,Valencia/València,207,Rafelbuñol/Rafelbunyol,8670
46,Valencia/València,208,Rafelcofer,1472
46,Valencia/València,209,Rafelguaraf,2527
46,Valencia/València,210,Ráfol de Salem,426
46,Valencia/València,211,Real de Gandía,2257
46,Valencia/València,212,Real,2330
46,Valencia/València,213,Requena,21554
46,Valencia/València,214,Riba-roja de Túria,21349
46,Valencia/València,215,Riola,1876
46,Valencia/València,216,Rocafort,6846
46,Valencia/València,217,Rotglà i Corberà,1194
46,Valencia/València,218,Rótova,1303
46,Valencia/València,219,Rugat,193
46,Valencia/València,220,Sagunto/Sagunt,65238
46,Valencia/València,221,Salem,464
46,Valencia/València,222,Sant Joanet,479
46,Valencia/València,223,Sedaví,10186
46,Valencia/València,224,Segart,188
46,Valencia/València,225,Sellent,415
46,Valencia/València,226,Sempere,46
46,Valencia/València,227,Senyera,1193
46,Valencia/València,228,Serra,3356
46,Valencia/València,229,Siete Aguas,1476
46,Valencia/València,230,Silla,19058
46,Valencia/València,231,Simat de la Valldigna,3705
46,Valencia/València,232,Sinarcas,1174
46,Valencia/València,233,Sollana,5017
46,Valencia/València,234,Sot de Chera,405
46,Valencia/València,235,Sueca,29091
46,Valencia/València,236,Sumacàrcer,1259
46,Valencia/València,237,Tavernes Blanques,9335
46,Valencia/València,238,Tavernes de la Valldigna,18138
46,Valencia/València,239,Teresa de Cofrentes,654
46,Valencia/València,240,Terrateig,316
46,Valencia/València,241,Titaguas,508
46,Valencia/València,242,Torrebaja,463
46,Valencia/València,243,Torrella,158
46,Valencia/València,244,Torrent,81402
46,Valencia/València,245,Torres Torres,614
46,Valencia/València,246,Tous,1301
46,Valencia/València,247,Tuéjar,1206
46,Valencia/València,248,Turís,6637
46,Valencia/València,249,Utiel,12429
46,Valencia/València,250,Valencia,797028
46,Valencia/València,251,Vallada,3309
46,Valencia/València,252,Vallanca,160
46,Valencia/València,253,Vallés,162
46,Valencia/València,254,Venta del Moro,1443
46,Valencia/València,255,Villalonga,4449
46,Valencia/València,256,Vilamarxant,9491
46,Valencia/València,257,Villanueva de Castellón,7482
46,Valencia/València,258,Villar del Arzobispo,3777
46,Valencia/València,259,Villargordo del Cabriel,651
46,Valencia/València,260,Vinalesa,3205
46,Valencia/València,261,Yátova,2136
46,Valencia/València,262,"Yesa, La",256
46,Valencia/València,263,Zarra,548
46,Valencia/València,902,Gátova,429
46,Valencia/València,903,San Antonio de Benagéber,7104
46,Valencia/València,904,Benicull de Xúquer,967
47,Valladolid,001,Adalia,57
47,Valladolid,002,Aguasal,29
47,Valladolid,003,Aguilar de Campos,314
47,Valladolid,004,Alaejos,1494
47,Valladolid,005,Alcazarén,733
47,Valladolid,006,Aldea de San Miguel,235
47,Valladolid,007,Aldeamayor de San Martín,4560
47,Valladolid,008,Almenara de Adaja,29
47,Valladolid,009,Amusquillo,119
47,Valladolid,010,Arroyo de la Encomienda,15680
47,Valladolid,011,Ataquines,657
47,Valladolid,012,Bahabón,160
47,Valladolid,013,Barcial de la Loma,124
47,Valladolid,014,Barruelo del Valle,54
47,Valladolid,015,Becilla de Valderaduey,304
47,Valladolid,016,Benafarces,96
47,Valladolid,017,Bercero,216
47,Valladolid,018,Berceruelo,40
47,Valladolid,019,Berrueces,111
47,Valladolid,020,Bobadilla del Campo,314
47,Valladolid,021,Bocigas,93
47,Valladolid,022,Bocos de Duero,63
47,Valladolid,023,Boecillo,3928
47,Valladolid,024,Bolaños de Campos,357
47,Valladolid,025,Brahojos de Medina,138
47,Valladolid,026,Bustillo de Chaves,79
47,Valladolid,027,Cabezón de Pisuerga,3576
47,Valladolid,028,Cabezón de Valderaduey,37
47,Valladolid,029,Cabreros del Monte,71
47,Valladolid,030,Campaspero,1311
47,Valladolid,031,"Campillo, El",230
47,Valladolid,032,Camporredondo,168
47,Valladolid,033,Canalejas de Peñafiel,296
47,Valladolid,034,Canillas de Esgueva,91
47,Valladolid,035,Carpio,1097
47,Valladolid,036,Casasola de Arión,304
47,Valladolid,037,Castrejón de Trabancos,216
47,Valladolid,038,Castrillo de Duero,144
47,Valladolid,039,Castrillo-Tejeriego,197
47,Valladolid,040,Castrobol,70
47,Valladolid,041,Castrodeza,170
47,Valladolid,042,Castromembibre,73
47,Valladolid,043,Castromonte,358
47,Valladolid,044,Castronuevo de Esgueva,378
47,Valladolid,045,Castronuño,954
47,Valladolid,046,Castroponce,166
47,Valladolid,047,Castroverde de Cerrato,245
47,Valladolid,048,Ceinos de Campos,261
47,Valladolid,049,Cervillego de la Cruz,100
47,Valladolid,050,Cigales,4871
47,Valladolid,051,Ciguñuela,403
47,Valladolid,052,Cistérniga,8449
47,Valladolid,053,Cogeces de Íscar,159
47,Valladolid,054,Cogeces del Monte,813
47,Valladolid,055,Corcos,225
47,Valladolid,056,Corrales de Duero,100
47,Valladolid,057,Cubillas de Santa Marta,274
47,Valladolid,058,Cuenca de Campos,227
47,Valladolid,059,Curiel de Duero,130
47,Valladolid,060,Encinas de Esgueva,290
47,Valladolid,061,Esguevillas de Esgueva,288
47,Valladolid,062,Fombellida,196
47,Valladolid,063,Fompedraza,124
47,Valladolid,064,Fontihoyuelo,34
47,Valladolid,065,Fresno el Viejo,990
47,Valladolid,066,Fuensaldaña,1435
47,Valladolid,067,Fuente el Sol,207
47,Valladolid,068,Fuente-Olmedo,44
47,Valladolid,069,Gallegos de Hornija,147
47,Valladolid,070,Gatón de Campos,38
47,Valladolid,071,Geria,508
47,Valladolid,073,Herrín de Campos,155
47,Valladolid,074,Hornillos de Eresma,184
47,Valladolid,075,Íscar,6844
47,Valladolid,076,Laguna de Duero,22455
47,Valladolid,077,Langayo,310
47,Valladolid,078,Lomoviejo,197
47,Valladolid,079,Llano de Olmedo,74
47,Valladolid,080,Manzanillo,66
47,Valladolid,081,Marzales,56
47,Valladolid,082,Matapozuelos,1038
47,Valladolid,083,Matilla de los Caños,95
47,Valladolid,084,Mayorga,1914
47,Valladolid,085,Medina del Campo,21594
47,Valladolid,086,Medina de Rioseco,4967
47,Valladolid,087,Megeces,455
47,Valladolid,088,Melgar de Abajo,133
47,Valladolid,089,Melgar de Arriba,195
47,Valladolid,090,Mojados,3295
47,Valladolid,091,Monasterio de Vega,103
47,Valladolid,092,Montealegre de Campos,126
47,Valladolid,093,Montemayor de Pililla,977
47,Valladolid,094,Moral de la Reina,208
47,Valladolid,095,Moraleja de las Panaderas,42
47,Valladolid,096,Morales de Campos,166
47,Valladolid,097,Mota del Marqués,393
47,Valladolid,098,Mucientes,731
47,Valladolid,099,"Mudarra, La",179
47,Valladolid,100,Muriel,169
47,Valladolid,101,Nava del Rey,2103
47,Valladolid,102,Nueva Villa de las Torres,321
47,Valladolid,103,Olivares de Duero,325
47,Valladolid,104,Olmedo,3868
47,Valladolid,105,Olmos de Esgueva,234
47,Valladolid,106,Olmos de Peñafiel,69
47,Valladolid,109,Palazuelo de Vedija,210
47,Valladolid,110,"Parrilla, La",523
47,Valladolid,111,"Pedraja de Portillo, La",1169
47,Valladolid,112,Pedrajas de San Esteban,3628
47,Valladolid,113,Pedrosa del Rey,191
47,Valladolid,114,Peñafiel,5628
47,Valladolid,115,Peñaflor de Hornija,343
47,Valladolid,116,Pesquera de Duero,515
47,Valladolid,117,Piña de Esgueva,351
47,Valladolid,118,Piñel de Abajo,198
47,Valladolid,119,Piñel de Arriba,119
47,Valladolid,121,Pollos,649
47,Valladolid,122,Portillo,2534
47,Valladolid,123,Pozal de Gallinas,550
47,Valladolid,124,Pozaldez,574
47,Valladolid,125,Pozuelo de la Orden,60
47,Valladolid,126,Puras,52
47,Valladolid,127,Quintanilla de Arriba,174
47,Valladolid,128,Quintanilla del Molar,69
47,Valladolid,129,Quintanilla de Onésimo,1137
47,Valladolid,130,Quintanilla de Trigueros,113
47,Valladolid,131,Rábano,202
47,Valladolid,132,Ramiro,46
47,Valladolid,133,Renedo de Esgueva,3259
47,Valladolid,134,Roales de Campos,198
47,Valladolid,135,Robladillo,98
47,Valladolid,137,Roturas,32
47,Valladolid,138,Rubí de Bracamonte,279
47,Valladolid,139,Rueda,1416
47,Valladolid,140,Saelices de Mayorga,134
47,Valladolid,141,Salvador de Zapardiel,151
47,Valladolid,142,San Cebrián de Mazote,183
47,Valladolid,143,San Llorente,152
47,Valladolid,144,San Martín de Valvení,98
47,Valladolid,145,San Miguel del Arroyo,745
47,Valladolid,146,San Miguel del Pino,293
47,Valladolid,147,San Pablo de la Moraleja,136
47,Valladolid,148,San Pedro de Latarce,555
47,Valladolid,149,San Pelayo,46
47,Valladolid,150,San Román de Hornija,391
47,Valladolid,151,San Salvador,36
47,Valladolid,152,Santa Eufemia del Arroyo,95
47,Valladolid,153,Santervás de Campos,136
47,Valladolid,154,Santibáñez de Valcorba,178
47,Valladolid,155,Santovenia de Pisuerga,4005
47,Valladolid,156,San Vicente del Palacio,193
47,Valladolid,157,Sardón de Duero,671
47,Valladolid,158,"Seca, La",1099
47,Valladolid,159,Serrada,1221
47,Valladolid,160,Siete Iglesias de Trabancos,547
47,Valladolid,161,Simancas,5360
47,Valladolid,162,Tamariz de Campos,75
47,Valladolid,163,Tiedra,328
47,Valladolid,164,Tordehumos,468
47,Valladolid,165,Tordesillas,9186
47,Valladolid,166,Torrecilla de la Abadesa,313
47,Valladolid,167,Torrecilla de la Orden,289
47,Valladolid,168,Torrecilla de la Torre,36
47,Valladolid,169,Torre de Esgueva,77
47,Valladolid,170,Torre de Peñafiel,46
47,Valladolid,171,Torrelobatón,497
47,Valladolid,172,Torrescárcela,173
47,Valladolid,173,Traspinedo,1079
47,Valladolid,174,Trigueros del Valle,333
47,Valladolid,175,Tudela de Duero,8836
47,Valladolid,176,"Unión de Campos, La",255
47,Valladolid,177,Urones de Castroponce,116
47,Valladolid,178,Urueña,203
47,Valladolid,179,Valbuena de Duero,490
47,Valladolid,180,Valdearcos de la Vega,116
47,Valladolid,181,Valdenebro de los Valles,217
47,Valladolid,182,Valdestillas,1780
47,Valladolid,183,Valdunquillo,170
47,Valladolid,184,Valoria la Buena,698
47,Valladolid,185,Valverde de Campos,115
47,Valladolid,186,Valladolid,311501
47,Valladolid,187,Vega de Ruiponce,120
47,Valladolid,188,Vega de Valdetronco,130
47,Valladolid,189,Velascálvaro,182
47,Valladolid,190,Velilla,122
47,Valladolid,191,Velliza,114
47,Valladolid,192,Ventosa de la Cuesta,126
47,Valladolid,193,Viana de Cega,1987
47,Valladolid,194,Viloria,368
47,Valladolid,195,Villabáñez,537
47,Valladolid,196,Villabaruz de Campos,42
47,Valladolid,197,Villabrágima,1091
47,Valladolid,198,Villacarralón,82
47,Valladolid,199,Villacid de Campos,91
