CodProvincia,CodMunicipio,CP,Municipio
16,160,16541,Pineda de Gigüela
16,161,16118,Piqueras del Castillo
16,162,16522,Portalrubio de Guadamejud
16,163,16141,Portilla
16,165,16878,Poyatos
16,166,16708,Pozoamargo
16,167,16414,Pozorrubio
16,169,16812,"Pozuelo, El"
16,170,16800,Priego
16,171,16670,"Provencio, El"
16,172,16421,Puebla de Almenara
16,173,16510,"Valle de Altomira, El"
16,173,16512,"Valle de Altomira, El"
16,173,16514,"Valle de Altomira, El"
16,173,24512,"Valle de Altomira, El"
16,174,16269,Puebla del Salvador
16,175,16220,Quintanar del Rey
16,176,16649,Rada de Haro
16,177,16390,Reíllo
16,181,16432,Rozalén del Monte
16,181,16452,Rozalén del Monte
16,185,16463,Saceda-Trasierra
16,186,16430,Saelices
16,187,16317,Salinas del Manzano
16,188,16813,Salmeroncillos
16,189,16318,Salvacañete
16,190,16600,San Clemente
16,191,16770,San Lorenzo de la Parrilla
16,192,16370,San Martín de Boniches
16,193,16813,San Pedro Palmiches
16,194,16336,Santa Cruz de Moya
16,194,16339,Santa Cruz de Moya
16,195,16621,Santa María del Campo Rus
16,196,16639,Santa María de los Llanos
16,197,16878,Santa María del Val
16,198,16700,Sisante
16,199,16216,Solera de Gabaldón
16,202,16320,Talayuelas
16,202,16321,Talayuelas
16,203,16400,Tarancón
16,204,16710,Tébar
16,205,16317,Tejadillos
16,206,16522,Tinajas
16,209,16842,Torralba
16,211,16161,Torrejoncillo del Rey
16,211,16162,Torrejoncillo del Rey
16,211,16195,Torrejoncillo del Rey
16,212,16413,Torrubia del Campo
16,213,16739,Torrubia del Castillo
16,215,16150,Tragacete
16,216,16422,Tresjuncos
16,217,16452,Tribaldos
16,218,16452,Uclés
16,219,16152,Uña
16,224,16152,Valdemeca
16,225,16340,Valdemorillo de la Sierra
16,227,16316,Valdemoro-Sierra
16,228,16813,Valdeolivas
16,231,16214,Valhermoso de la Fuente
16,234,16879,Valsalobre
16,236,16100,Valverde de Júcar
16,237,16214,Valverdejo
16,238,16709,Vara de Rey
16,239,16150,Vega del Codorno
16,240,16510,Vellisca
16,242,16860,Villaconejos de Trabaque
16,243,16647,Villaescusa de Haro
16,244,16236,Villagarcía del Llano
16,244,16238,Villagarcía del Llano
16,245,16140,Villalba de la Sierra
16,246,16535,Villalba del Rey
16,247,16646,Villalgordo del Marquesado
16,248,16270,Villalpardo
16,249,16415,Villamayor de Santiago
16,250,16532,Villanueva de Guadamejud
16,251,16230,Villanueva de la Jara
16,251,16236,Villanueva de la Jara
16,251,16238,Villanueva de la Jara
16,253,16433,Villar de Cañas
16,254,16191,Villar de Domingo García
16,254,16840,Villar de Domingo García
16,255,16648,Villar de la Encina
16,258,16370,Villar del Humo
16,259,16813,Villar del Infantado
16,263,16195,Villar de Olalla
16,263,16196,Villar de Olalla
16,264,16432,Villarejo de Fuentes
16,265,16541,Villarejo de la Peñuela
16,266,16771,Villarejo-Periesteban
16,269,16442,Villares del Saz
16,270,16420,Villarrubio
16,271,16280,Villarta
16,272,16843,Villas de la Ventosa
16,273,16111,Villaverde y Pasaconsol
16,274,16371,Víllora
16,275,16812,Vindel
16,276,16373,Yémeda
16,277,16771,Zafra de Záncara
16,278,16317,Zafrilla
16,279,16470,Zarza de Tajo
16,280,16146,Zarzuela
16,901,16550,Campos del Paraíso
16,901,16555,Campos del Paraíso
16,902,16122,Valdetórtola
16,903,16216,"Valeras, Las"
16,903,16120,"Valeras, Las"
16,904,16194,Fuentenava de Jábaga
16,904,16191,Fuentenava de Jábaga
16,904,16190,Fuentenava de Jábaga
16,905,16123,Arcas del Villar
16,906,16541,"Valdecolmenas, Los"
16,908,16212,Pozorrubielos de la Mancha
16,909,16143,Sotorribas
16,909,16144,Sotorribas
16,909,16145,Sotorribas
16,910,16542,Villar y Velasco
17,001,17707,Agullana
17,002,17181,Aiguaviva
17,003,17733,Albanyà
17,003,17734,Albanyà
17,004,17136,Albons
17,005,17469,"Far d'Empordà, El"
17,006,17537,Alp
17,006,17538,Alp
17,007,17170,Amer
17,008,17160,Anglès
17,009,17401,Arbúcies
17,009,17402,Arbúcies
17,010,17853,Argelaguer
17,011,17472,"Armentera, L'"
17,012,17742,Avinyonet de Puigventós
17,013,17213,Begur
17,013,17255,Begur
17,014,17707,"Vajol, La"
17,015,17820,Banyoles
17,016,17468,Bàscara
17,016,17483,Bàscara
17,018,17141,Bellcaire d'Empordà
17,019,17850,Besalú
17,020,17162,Bescanó
17,020,17163,Bescanó
17,020,17182,Bescanó
17,021,17851,Beuda
17,021,17850,Beuda
17,022,17100,"Bisbal d'Empordà, La"
17,023,17300,Blanes
17,024,17539,Bolvir
17,025,17462,Bordils
17,026,17700,Borrassà
17,026,17770,Borrassà
17,027,17400,Breda
17,028,17441,Brunyola
17,029,17723,Boadella i les Escaules
17,031,17746,Cabanelles
17,031,17747,Cabanelles
17,032,17488,Cadaqués
17,033,17456,Caldes de Malavella
17,033,17455,Caldes de Malavella
17,034,17251,Calonge
17,034,17252,Calonge
17,035,17834,Camós
17,035,17854,Camós
17,036,17530,Campdevànol
17,036,17531,Campdevànol
17,037,17534,Campelles
17,038,17459,Campllong
17,039,17867,Camprodon
17,040,17199,Canet d'Adri
17,041,17708,Cantallops
17,042,17750,Capmany
17,043,17534,Queralbs
17,044,17244,Cassà de la Selva
17,046,17856,Castellfollit de la Roca
17,047,17486,Castelló d'Empúries
17,047,17487,Castelló d'Empúries
17,048,17248,Castell-Platja d'Aro
17,048,17249,Castell-Platja d'Aro
17,048,17250,Castell-Platja d'Aro
17,049,17460,Celrà
17,050,17464,Cervià de Ter
17,051,17741,Cistella
17,052,17469,Siurana
17,054,17496,Colera
17,055,17144,Colomers
17,056,17844,Cornellà del Terri
17,057,17121,Corçà
17,058,17832,Crespià
17,060,17722,Darnius
17,061,17538,Das
17,062,17130,"Escala, L'"
17,063,17405,Espinelves
17,064,17753,Espolla
17,065,17832,Esponellà
17,066,17484,Figueres
17,066,17600,Figueres
17,067,17463,Flaçà
17,068,17132,Foixà
17,068,17133,Foixà
17,068,17463,Foixà
17,069,17538,Fontanals de Cerdanya
17,070,17257,Fontanilles
17,071,17833,Fontcoberta
17,073,17458,Fornells de la Selva
17,074,17469,Fortià
17,075,17476,Garrigàs
17,076,17466,Garrigoles
17,077,17780,Garriguella
17,078,17539,Ger
17,079,17001,Girona
17,079,17002,Girona
17,079,17003,Girona
17,079,17004,Girona
17,079,17005,Girona
17,079,17006,Girona
17,079,17007,Girona
17,079,17461,Girona
17,080,17531,Gombrèn
17,081,17257,Gualta
17,082,17528,Guils de Cerdanya
17,083,17450,Hostalric
17,084,17539,Isòvol
17,085,17143,Jafre
17,086,17700,"Jonquera, La"
17,086,17709,"Jonquera, La"
17,087,17462,Juià
17,088,17745,Lladó
17,089,17240,Llagostera
17,090,17243,Llambilles
17,091,17869,Llanars
17,092,17490,Llançà
17,093,17730,Llers
17,094,17527,Llívia
17,095,17310,Lloret de Mar
17,095,17430,Lloret de Mar
17,096,17512,"Llosses, Les"
17,096,17513,"Llosses, Les"
17,096,17532,"Llosses, Les"
17,097,17462,Madremanya
17,098,17851,Maià de Montcal
17,099,17539,Meranges
17,100,17762,Masarac
17,100,17763,Masarac
17,101,17452,Massanes
17,102,17721,Maçanet de Cabrenys
